Temperature Data,ECG Data,Pressure Data,Target,Temperature Data_Centered,Temperature Data_ZScore,ECG Data_Centered,ECG Data_ZScore,Pressure Data_Centered,Pressure Data_ZScore,ECG_Log1p,Temperature_Log,Pressure_Log,ECG_Sqrt,Temp_to_Pressure,ECG_to_Temperature,Vitals_Sum,Vitals_Mean,Vitals_Range,Vitals_Std,ECG_Clipped,ECG_Is_Clipped
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,18.0,77.0,0,-2.293307366569998,-0.4621509104905264,8.838962176933,0.3243205820541397,0.08138972810000666,0.21180736403089115,2.9444389791664403,1.0369220273845716,1.396949144283305,4.242640687119285,0.4155844101872155,0.5624999824218756,127.0,42.333333333333336,59.0,30.827476921300796,18.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
45.0,0.0,77.0,0,10.706692633430002,2.157629553286859,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.761307967483833,1.396949144283305,0.0,0.5844155768257717,0.0,122.0,40.666666666666664,77.0,38.68246803570493,0.0,0
45.0,0.0,77.0,2,10.706692633430002,2.157629553286859,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.761307967483833,1.396949144283305,0.0,0.5844155768257717,0.0,122.0,40.666666666666664,77.0,38.68246803570493,0.0,0
45.0,0.0,77.0,0,10.706692633430002,2.157629553286859,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.761307967483833,1.396949144283305,0.0,0.5844155768257717,0.0,122.0,40.666666666666664,77.0,38.68246803570493,0.0,0
44.0,0.0,77.0,1,9.706692633430002,1.956107979150137,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.696012852040803,1.396949144283305,0.0,0.5714285640074213,0.0,121.0,40.333333333333336,77.0,38.630730427126714,0.0,0
44.0,0.0,77.0,0,9.706692633430002,1.956107979150137,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.696012852040803,1.396949144283305,0.0,0.5714285640074213,0.0,121.0,40.333333333333336,77.0,38.630730427126714,0.0,0
44.0,0.0,77.0,1,9.706692633430002,1.956107979150137,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.696012852040803,1.396949144283305,0.0,0.5714285640074213,0.0,121.0,40.333333333333336,77.0,38.630730427126714,0.0,0
42.0,0.0,77.0,0,7.706692633430002,1.5530648308766932,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.5510471799922803,1.396949144283305,0.0,0.5454545383707203,0.0,119.0,39.666666666666664,77.0,38.552993831002716,0.0,0
42.0,0.0,77.0,1,7.706692633430002,1.5530648308766932,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.5510471799922803,1.396949144283305,0.0,0.5454545383707203,0.0,119.0,39.666666666666664,77.0,38.552993831002716,0.0,0
40.0,0.0,77.0,0,5.706692633430002,1.1500216826032492,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.381444530109785,1.396949144283305,0.0,0.5194805127340193,0.0,117.0,39.0,77.0,38.50973902793941,0.0,0
40.0,0.0,77.0,1,5.706692633430002,1.1500216826032492,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,2.381444530109785,1.396949144283305,0.0,0.5194805127340193,0.0,117.0,39.0,77.0,38.50973902793941,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,91.0,77.0,0,-2.293307366569998,-0.4621509104905264,81.838962176933,3.0028479946657454,0.08138972810000666,0.21180736403089115,4.5217885770490405,1.0369220273845716,1.396949144283305,9.539392014169456,0.4155844101872155,2.8437499111328157,200.0,66.66666666666667,59.0,30.827476921300796,91.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,90.0,77.0,2,-2.293307366569998,-0.4621509104905264,80.838962176933,2.9661558383286004,0.08138972810000666,0.21180736403089115,4.51085950651685,1.0369220273845716,1.396949144283305,9.486832980505138,0.4155844101872155,2.812499912109378,199.0,66.33333333333333,58.0,30.43572462310259,90.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,2,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,17.0,77.0,1,-2.293307366569998,-0.4621509104905264,7.838962176933,0.28762842571699443,0.08138972810000666,0.21180736403089115,2.8903717578961645,1.0369220273845716,1.396949144283305,4.123105625617661,0.4155844101872155,0.5312499833984381,126.0,42.0,60.0,31.22498999199199,17.0,0
32.0,0.0,76.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,-0.9186102718999933,-2.3905771011271124,0.0,1.0369220273845716,1.1127935870347816,0.0,0.42105262603878124,0.0,108.0,36.0,76.0,38.157568056677825,0.0,0
32.0,0.0,76.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,-0.9186102718999933,-2.3905771011271124,0.0,1.0369220273845716,1.1127935870347816,0.0,0.42105262603878124,0.0,108.0,36.0,76.0,38.157568056677825,0.0,0
32.0,0.0,76.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,-0.9186102718999933,-2.3905771011271124,0.0,1.0369220273845716,1.1127935870347816,0.0,0.42105262603878124,0.0,108.0,36.0,76.0,38.157568056677825,0.0,0
32.0,0.0,76.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,-0.9186102718999933,-2.3905771011271124,0.0,1.0369220273845716,1.1127935870347816,0.0,0.42105262603878124,0.0,108.0,36.0,76.0,38.157568056677825,0.0,0
32.0,0.0,76.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,-0.9186102718999933,-2.3905771011271124,0.0,1.0369220273845716,1.1127935870347816,0.0,0.42105262603878124,0.0,108.0,36.0,76.0,38.157568056677825,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,53.0,77.0,0,-2.293307366569998,-0.4621509104905264,43.838962176933,1.6085460538542249,0.08138972810000666,0.21180736403089115,3.9889840465642745,1.0369220273845716,1.396949144283305,7.280109889280518,0.4155844101872155,1.6562499482421893,162.0,54.0,45.0,22.516660498395403,53.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,50.0,77.0,0,-2.293307366569998,-0.4621509104905264,40.838962176933,1.498469584842789,0.08138972810000666,0.21180736403089115,3.9318256327243257,1.0369220273845716,1.396949144283305,7.0710678118654755,0.4155844101872155,1.5624999511718767,159.0,53.0,45.0,22.64950330581225,50.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,1,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
32.0,0.0,77.0,0,-2.293307366569998,-0.4621509104905264,-9.161037823067,-0.3361382320144755,0.08138972810000666,0.21180736403089115,0.0,1.0369220273845716,1.396949144283305,0.0,0.4155844101872155,0.0,109.0,36.333333333333336,77.0,38.68246803570493,0.0,0
